DostawaId,DostawaId,Kod,Ilosc,Data,DataUtworzenia,Uwagi,CietyWiazka,Rodzina,Wiazka,LiterRodziny,KodWiazki,IlePrzewodow,PrzewodCiety,BIN,IndeksScala,KanBan,Uwagi,DataUtworzenia,DeleteDate,Deleted,VTMagazynId,VTMagazynId,NumerKompletu,SztukiZeskanowane,SztukiDeklarowane,ZeskanowanychNaKomplet,NaKomplet,Wiazka,KodCiety,Pracownik,DokDostawy,DataUtworzenia,DataDostawy,Komplet,Deklarowany,autocompleteEnabled,wymuszonaIlosc,DataDopisu,DopisanaIlosc,DostawaDopis,Uwagi,CietyWiazka,Rodzina,Wiazka,LiterRodziny,KodWiazki,IlePrzewodow,PrzewodCiety,BIN,IndeksScala,KanBan,Uwagi,DataUtworzenia,DeleteDate,Deleted
e7e7b648-075e-4c4a-0a92-08d8450a0c72,e7e7b648-075e-4c4a-0a92-08d8450a0c72,PLCAEB17908,10,08/24/2020 00:00:00,08/21/2020 14:50:37,,,,,,,,,,,False,,,,False,f859f11b-0363-4b7b-abee-08d84820f117,f859f11b-0363-4b7b-abee-08d84820f117,0,10,10,16,16,23419087A,AEB17908,filonowicz,49781378,08/26/2020 06:56:26,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
854cbedf-57fb-42f1-0a7a-08d8450a0c72,854cbedf-57fb-42f1-0a7a-08d8450a0c72,PLCAEB17708,4,08/24/2020 00:00:00,08/21/2020 14:50:36,,,,,,,,,,,False,,,,False,2714c7cc-041d-4abb-abef-08d84820f117,2714c7cc-041d-4abb-abef-08d84820f117,0,4,4,16,16,23419085A,AEB17708,filonowicz,49781378,08/26/2020 06:56:35,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
78a67d90-8636-41aa-0a6e-08d8450a0c72,78a67d90-8636-41aa-0a6e-08d8450a0c72,PLCAEB16308,10,08/24/2020 00:00:00,08/21/2020 14:50:36,,,,,,,,,,,False,,,,False,6bf621ba-5be1-44ba-abf0-08d84820f117,6bf621ba-5be1-44ba-abf0-08d84820f117,0,10,10,16,16,23419011A,AEB16308,filonowicz,49781378,08/26/2020 06:56:42,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
78580498-5ea6-46b6-0a62-08d8450a0c72,78580498-5ea6-46b6-0a62-08d8450a0c72,PLCAEB15908,12,08/24/2020 00:00:00,08/21/2020 14:50:36,,,,,,,,,,,False,,,,False,58fa7a55-3421-4967-abf1-08d84820f117,58fa7a55-3421-4967-abf1-08d84820f117,0,12,12,16,16,23419007A,AEB15908,filonowicz,49781378,08/26/2020 06:56:50,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5e9e3226-4ac6-4c49-0a32-08d8450a0c72,5e9e3226-4ac6-4c49-0a32-08d8450a0c72,PLCAEB13708,2,08/24/2020 00:00:00,08/21/2020 14:50:34,,,,,,,,,,,False,,,,False,7fa1b156-7a29-4206-abf2-08d84820f117,7fa1b156-7a29-4206-abf2-08d84820f117,0,2,2,16,16,23419135A,AEB13708,filonowicz,49781378,08/26/2020 06:57:00,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b9c91933-a069-4591-0a3e-08d8450a0c72,b9c91933-a069-4591-0a3e-08d8450a0c72,PLCAEB13808,10,08/24/2020 00:00:00,08/21/2020 14:50:35,,,,,,,,,,,False,,,,False,db920b45-b79c-478e-abf3-08d84820f117,db920b45-b79c-478e-abf3-08d84820f117,0,10,10,16,16,23419136A,AEB13808,filonowicz,49781378,08/26/2020 06:57:09,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bcd634fb-56f1-40d6-0a4a-08d8450a0c72,bcd634fb-56f1-40d6-0a4a-08d8450a0c72,PLCAEB14308,2,08/24/2020 00:00:00,08/21/2020 14:50:35,,,,,,,,,,,False,,,,False,18dcb4b5-d904-4fd7-abf4-08d84820f117,18dcb4b5-d904-4fd7-abf4-08d84820f117,0,2,2,16,16,23419146A,AEB14308,filonowicz,49781378,08/26/2020 06:57:18,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8adc1db8-4a7b-43e3-0a56-08d8450a0c72,8adc1db8-4a7b-43e3-0a56-08d8450a0c72,PLCAEB14508,4,08/24/2020 00:00:00,08/21/2020 14:50:35,,,,,,,,,,,False,,,,False,1c28fa55-18e1-4659-abf5-08d84820f117,1c28fa55-18e1-4659-abf5-08d84820f117,0,4,4,16,16,23419148A,AEB14508,filonowicz,49781378,08/26/2020 06:57:27,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4afbc598-95a1-4777-0b16-08d8450a0c72,4afbc598-95a1-4777-0b16-08d8450a0c72,PLCAEB22412,210,08/24/2020 00:00:00,08/21/2020 14:50:40,,,,,,,,,,,False,,,,False,f1911601-7b6e-4c39-abf6-08d84820f117,f1911601-7b6e-4c39-abf6-08d84820f117,0,210,210,16,16,23419122A,AEB22412,filonowicz,49781378,08/26/2020 06:57:35,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4e82278b-89d0-49b3-0b0a-08d8450a0c72,4e82278b-89d0-49b3-0b0a-08d8450a0c72,PLCAEB22212,64,08/24/2020 00:00:00,08/21/2020 14:50:40,,,,,,,,,,,False,,,,False,e1e0db22-37b1-4a06-abf7-08d84820f117,e1e0db22-37b1-4a06-abf7-08d84820f117,0,64,64,16,16,23419117A,AEB22212,filonowicz,49781378,08/26/2020 06:58:21,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
da4ccc65-caa2-42cf-0ae3-08d8450a0c72,da4ccc65-caa2-42cf-0ae3-08d8450a0c72,PLCAEB21012,36,08/24/2020 00:00:00,08/21/2020 14:50:39,,,,,,,,,,,False,,,,False,ef8e8b93-8bec-405e-abf8-08d84820f117,ef8e8b93-8bec-405e-abf8-08d84820f117,0,36,36,18,18,23419160A,AEB21012,filonowicz,49781378,08/26/2020 06:59:02,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a92ff799-cefa-4d30-0af0-08d8450a0c72,a92ff799-cefa-4d30-0af0-08d8450a0c72,PLCAEB21312,8,08/24/2020 00:00:00,08/21/2020 14:50:39,,,,,,,,,,,False,,,,False,71cf6cf2-0129-4499-abf9-08d84820f117,71cf6cf2-0129-4499-abf9-08d84820f117,0,8,8,18,18,23419163A,AEB21312,filonowicz,49781378,08/26/2020 06:59:10,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
75cd736f-a577-4728-0afd-08d8450a0c72,75cd736f-a577-4728-0afd-08d8450a0c72,PLCAEB21512,2,08/24/2020 00:00:00,08/21/2020 14:50:39,,,,,,,,,,,False,,,,False,c1a90f32-7833-4404-abfa-08d84820f117,c1a90f32-7833-4404-abfa-08d84820f117,0,2,2,18,18,23419165A,AEB21512,filonowicz,49781378,08/26/2020 06:59:19,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
7cf03997-0511-4a5b-0abc-08d8450a0c72,7cf03997-0511-4a5b-0abc-08d8450a0c72,PLCAEB20412,2,08/24/2020 00:00:00,08/21/2020 14:50:38,,,,,,,,,,,False,,,,False,beeddcc6-033f-4c55-abfb-08d84820f117,beeddcc6-033f-4c55-abfb-08d84820f117,0,2,2,18,18,23494026A,AEB20412,filonowicz,49781378,08/26/2020 06:59:28,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
541d6b05-8dd5-4425-0ac9-08d8450a0c72,541d6b05-8dd5-4425-0ac9-08d8450a0c72,PLCAEB20812,6,08/24/2020 00:00:00,08/21/2020 14:50:38,,,,,,,,,,,False,,,,False,a11fe5e8-4b2a-471c-abfc-08d84820f117,a11fe5e8-4b2a-471c-abfc-08d84820f117,0,6,6,18,18,23419127A,AEB20812,filonowicz,49781378,08/26/2020 06:59:36,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
59df186b-40c8-4c38-0ad6-08d8450a0c72,59df186b-40c8-4c38-0ad6-08d8450a0c72,PLCAEB20912,21,08/24/2020 00:00:00,08/21/2020 14:50:38,,,,,,,,,,,False,,,,False,024dd2d0-5724-4faa-abfd-08d84820f117,024dd2d0-5724-4faa-abfd-08d84820f117,0,21,21,18,18,23419128A,AEB20912,filonowicz,49781378,08/26/2020 06:59:44,08/24/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
538f14ca-a7d6-4588-589f-08d8481858f3,538f14ca-a7d6-4588-589f-08d8481858f3,PLCAEB17709,32,08/25/2020 00:00:00,08/24/2020 14:48:43,,,,,,,,,,,False,,,,False,b7496335-fb7d-475a-abfe-08d84820f117,b7496335-fb7d-475a-abfe-08d84820f117,0,32,32,16,16,23419085A,AEB17709,filonowicz,49802387,08/26/2020 10:27:01,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
2a880c1d-2733-40f1-5860-08d8481858f3,2a880c1d-2733-40f1-5860-08d8481858f3,PLCATB09509,15,08/25/2020 00:00:00,08/24/2020 14:48:42,,,,,,,,,,,False,,,,False,3126372e-e900-4fcc-abff-08d84820f117,3126372e-e900-4fcc-abff-08d84820f117,0,15,15,18,18,22203716A,ATB09509,filonowicz,49802387,08/26/2020 10:27:07,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0bce2511-d7b0-402b-5893-08d8481858f3,0bce2511-d7b0-402b-5893-08d8481858f3,PLCAEB17509,1,08/25/2020 00:00:00,08/24/2020 14:48:43,,,,,,,,,,,False,,,,False,cba9671e-2515-40c6-ac00-08d84820f117,cba9671e-2515-40c6-ac00-08d84820f117,0,1,1,16,16,23419083A,AEB17509,filonowicz,49802387,08/26/2020 10:27:41,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0270db6e-070d-42c6-5886-08d8481858f3,0270db6e-070d-42c6-5886-08d8481858f3,PLCAEB09709,3,08/25/2020 00:00:00,08/24/2020 14:48:42,,,,,,,,,,,False,,,,False,714b93e4-20da-492a-ac01-08d84820f117,714b93e4-20da-492a-ac01-08d84820f117,0,3,3,28,35,23080043A,AEB09709,filonowicz,49802387,08/26/2020 10:27:50,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
8b179947-c9ec-4960-592f-08d8481858f3,8b179947-c9ec-4960-592f-08d8481858f3,PLCGEB17922,39,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,05513d08-71fd-4ac3-ac02-08d84820f117,05513d08-71fd-4ac3-ac02-08d84820f117,0,39,39,16,16,23419087A,GEB17922,filonowicz,49802387,08/26/2020 10:28:59,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f73ad7f4-730c-4087-592e-08d8481858f3,f73ad7f4-730c-4087-592e-08d8481858f3,PLCGEB17921,39,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,690362f1-bd92-4518-ac03-08d84820f117,690362f1-bd92-4518-ac03-08d84820f117,0,39,39,16,16,23419087A,GEB17921,filonowicz,49802387,08/26/2020 10:29:08,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
31cb4837-f222-4f75-5918-08d8481858f3,31cb4837-f222-4f75-5918-08d8481858f3,PLCGEB07821,4,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,031192f8-a492-475b-ac04-08d84820f117,031192f8-a492-475b-ac04-08d84820f117,0,4,4,18,18,22707382A,GEB07821,filonowicz,49802387,08/26/2020 10:29:31,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
014a1f41-836c-4b79-5919-08d8481858f3,014a1f41-836c-4b79-5919-08d8481858f3,PLCGEB07822,4,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,10a22a63-4bc7-4e7b-ac05-08d84820f117,10a22a63-4bc7-4e7b-ac05-08d84820f117,0,4,4,18,18,22707382A,GEB07822,filonowicz,49802387,08/26/2020 10:29:36,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
32a7f7e3-2c3c-4e7f-591b-08d8481858f3,32a7f7e3-2c3c-4e7f-591b-08d8481858f3,PLCGEB09722,3,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,d2467803-fc83-4421-ac06-08d84820f117,d2467803-fc83-4421-ac06-08d84820f117,0,3,3,28,35,23080043A,GEB09722,filonowicz,49802387,08/26/2020 10:30:25,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
f4b23cb8-cfa9-4656-591a-08d8481858f3,f4b23cb8-cfa9-4656-591a-08d8481858f3,PLCGEB09721,3,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,d112ce99-19cc-43e3-ac07-08d84820f117,d112ce99-19cc-43e3-ac07-08d84820f117,0,3,3,28,35,23080043A,GEB09721,filonowicz,49802387,08/26/2020 10:30:31,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
22bb0f22-7368-4cce-5928-08d8481858f3,22bb0f22-7368-4cce-5928-08d8481858f3,PLCGEB17521,1,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,18237acd-5edd-44e5-ac08-08d84820f117,18237acd-5edd-44e5-ac08-08d84820f117,0,1,1,16,16,23419083A,GEB17521,filonowicz,49802387,08/26/2020 10:30:35,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5a572bac-a1cb-4405-5929-08d8481858f3,5a572bac-a1cb-4405-5929-08d8481858f3,PLCGEB17522,1,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,345d06e1-50ae-4784-ac09-08d84820f117,345d06e1-50ae-4784-ac09-08d84820f117,0,1,1,16,16,23419083A,GEB17522,filonowicz,49802387,08/26/2020 10:30:41,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c6c85a9f-ec12-4834-5934-08d8481858f3,c6c85a9f-ec12-4834-5934-08d8481858f3,PLCGEB18121,4,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,07cefffc-f488-4719-ac0a-08d84820f117,07cefffc-f488-4719-ac0a-08d84820f117,0,4,4,16,16,23419090A,GEB18121,filonowicz,49802387,08/26/2020 10:30:46,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4caaf88c-70bf-47a7-5935-08d8481858f3,4caaf88c-70bf-47a7-5935-08d8481858f3,PLCGEB18122,4,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,a2825c6f-42c0-484f-ac0b-08d84820f117,a2825c6f-42c0-484f-ac0b-08d84820f117,0,4,4,16,16,23419090A,GEB18122,filonowicz,49802387,08/26/2020 10:31:10,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4249dbf6-1f7f-4e3b-5843-08d8481858f3,4249dbf6-1f7f-4e3b-5843-08d8481858f3,PLCGTB11114,48,08/25/2020 00:00:00,08/24/2020 14:48:41,,,,,,,,,,,False,,,,False,6a30ec90-b5b0-45fb-ac0c-08d84820f117,6a30ec90-b5b0-45fb-ac0c-08d84820f117,0,48,48,16,16,21894905A,GTB11114,filonowicz,49802387,08/26/2020 10:31:18,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b755c5b3-5ba7-4f1b-58ed-08d8481858f3,b755c5b3-5ba7-4f1b-58ed-08d8481858f3,PLCAEB19120,1,08/25/2020 00:00:00,08/24/2020 14:48:45,,,,,,,,,,,False,,,,False,00ffcb20-c79b-4c67-ac0d-08d84820f117,00ffcb20-c79b-4c67-ac0d-08d84820f117,0,1,1,18,18,23419104A,AEB19120,filonowicz,49802387,08/26/2020 10:31:53,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
929e5378-0152-4e81-58e0-08d8481858f3,929e5378-0152-4e81-58e0-08d8481858f3,PLCAEB18320,2,08/25/2020 00:00:00,08/24/2020 14:48:45,,,,,,,,,,,False,,,,False,fcbcfcf0-f8c8-4282-ac0e-08d84820f117,fcbcfcf0-f8c8-4282-ac0e-08d84820f117,0,2,2,18,18,23419093A,AEB18320,filonowicz,49802387,08/26/2020 10:32:00,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
1c402409-1b71-412b-588b-08d8481858f3,1c402409-1b71-412b-588b-08d8481858f3,PLCAEB09720,3,08/25/2020 00:00:00,08/24/2020 14:48:42,,,,,,,,,,,False,,,,False,dcfcf28c-103a-46a5-ac0f-08d84820f117,dcfcf28c-103a-46a5-ac0f-08d84820f117,0,3,3,28,35,23080043A,AEB09720,filonowicz,49802387,08/26/2020 10:32:04,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
27fb13d3-70b4-4954-58fa-08d8481858f3,27fb13d3-70b4-4954-58fa-08d8481858f3,PLCAEB19220,3,08/25/2020 00:00:00,08/24/2020 14:48:45,,,,,,,,,,,False,,,,False,c0359b9b-5633-455d-ac10-08d84820f117,c0359b9b-5633-455d-ac10-08d84820f117,0,3,3,18,18,23419106A,AEB19220,filonowicz,49802387,08/26/2020 10:32:42,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
682ce451-fcf5-4e01-5907-08d8481858f3,682ce451-fcf5-4e01-5907-08d8481858f3,PLCAEB19320,3,08/25/2020 00:00:00,08/24/2020 14:48:45,,,,,,,,,,,False,,,,False,5a2e2cbb-bb57-481c-ac11-08d84820f117,5a2e2cbb-bb57-481c-ac11-08d84820f117,0,3,3,18,18,23419110A,AEB19320,filonowicz,49802387,08/26/2020 10:32:45,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0408fb40-6ad2-43c9-5914-08d8481858f3,0408fb40-6ad2-43c9-5914-08d8481858f3,PLCAEB19520,8,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,58dcc0ed-1d32-4180-ac12-08d84820f117,58dcc0ed-1d32-4180-ac12-08d84820f117,0,8,8,18,18,23419114A,AEB19520,filonowicz,49802387,08/26/2020 10:32:49,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ee31d1d1-8059-40c6-5923-08d8481858f3,ee31d1d1-8059-40c6-5923-08d8481858f3,PLCGEB09730,3,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,5cf2cd8e-ef49-40f6-ac13-08d84820f117,5cf2cd8e-ef49-40f6-ac13-08d84820f117,0,3,3,28,35,23080043A,GEB09730,filonowicz,49802387,08/26/2020 10:33:50,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
45c11f77-d7de-42a2-58bc-08d8481858f3,45c11f77-d7de-42a2-58bc-08d8481858f3,PLCAEB18021,22,08/25/2020 00:00:00,08/24/2020 14:48:44,,,,,,,,,,,False,,,,False,c4fd090f-f938-485a-ac14-08d84820f117,c4fd090f-f938-485a-ac14-08d84820f117,0,22,22,16,16,23419089A,AEB18021,filonowicz,49802387,08/26/2020 10:33:58,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f7053fbf-da6b-4e4c-58b0-08d8481858f3,f7053fbf-da6b-4e4c-58b0-08d8481858f3,PLCAEB17921,39,08/25/2020 00:00:00,08/24/2020 14:48:43,,,,,,,,,,,False,,,,False,0980ed71-c26f-4605-ac15-08d84820f117,0980ed71-c26f-4605-ac15-08d84820f117,0,39,39,16,16,23419087A,AEB17921,filonowicz,49802387,08/26/2020 10:34:05,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0d01d957-5bac-428c-58a4-08d8481858f3,0d01d957-5bac-428c-58a4-08d8481858f3,PLCAEB17721,32,08/25/2020 00:00:00,08/24/2020 14:48:43,,,,,,,,,,,False,,,,False,e49599cf-2f6e-40a8-ac16-08d84820f117,e49599cf-2f6e-40a8-ac16-08d84820f117,0,32,32,16,16,23419085A,AEB17721,filonowicz,49802387,08/26/2020 10:35:29,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
de0b36f3-7b75-43fe-588c-08d8481858f3,de0b36f3-7b75-43fe-588c-08d8481858f3,PLCAEB09721,3,08/25/2020 00:00:00,08/24/2020 14:48:42,,,,,,,,,,,False,,,,False,80e77ee1-b4ab-4b32-ac17-08d84820f117,80e77ee1-b4ab-4b32-ac17-08d84820f117,0,3,3,28,35,23080043A,AEB09721,filonowicz,49802387,08/26/2020 10:35:34,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
31179a9a-b0b5-45c2-5898-08d8481858f3,31179a9a-b0b5-45c2-5898-08d8481858f3,PLCAEB17521,1,08/25/2020 00:00:00,08/24/2020 14:48:43,,,,,,,,,,,False,,,,False,91595b66-b181-4aa7-ac18-08d84820f117,91595b66-b181-4aa7-ac18-08d84820f117,0,1,1,16,16,23419083A,AEB17521,filonowicz,49802387,08/26/2020 10:35:39,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4b96cda3-e201-429a-58c8-08d8481858f3,4b96cda3-e201-429a-58c8-08d8481858f3,PLCAEB18121,4,08/25/2020 00:00:00,08/24/2020 14:48:44,,,,,,,,,,,False,,,,False,8b7a99b1-ccb3-4b66-ac19-08d84820f117,8b7a99b1-ccb3-4b66-ac19-08d84820f117,0,4,4,16,16,23419090A,AEB18121,filonowicz,49802387,08/26/2020 10:35:44,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
64ab1def-cab6-4ca5-58d4-08d8481858f3,64ab1def-cab6-4ca5-58d4-08d8481858f3,PLCAEB18221,4,08/25/2020 00:00:00,08/24/2020 14:48:44,,,,,,,,,,,False,,,,False,2c0b180e-04a7-49ce-ac1a-08d84820f117,2c0b180e-04a7-49ce-ac1a-08d84820f117,0,4,4,16,16,23419091A,AEB18221,filonowicz,49802387,08/26/2020 10:35:50,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f0943da1-a55c-4ad6-58ee-08d8481858f3,f0943da1-a55c-4ad6-58ee-08d8481858f3,PLCAEB19121,1,08/25/2020 00:00:00,08/24/2020 14:48:45,,,,,,,,,,,False,,,,False,8ee035df-0832-45b5-ac1b-08d84820f117,8ee035df-0832-45b5-ac1b-08d84820f117,0,1,1,18,18,23419104A,AEB19121,filonowicz,49802387,08/26/2020 10:36:30,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f804bcec-2d1b-4e6b-58e1-08d8481858f3,f804bcec-2d1b-4e6b-58e1-08d8481858f3,PLCAEB18321,2,08/25/2020 00:00:00,08/24/2020 14:48:45,,,,,,,,,,,False,,,,False,fa0bcbed-013c-4c99-ac1c-08d84820f117,fa0bcbed-013c-4c99-ac1c-08d84820f117,0,2,2,18,18,23419093A,AEB18321,filonowicz,49802387,08/26/2020 10:36:35,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
3f5e3fa5-3f04-42af-58fb-08d8481858f3,3f5e3fa5-3f04-42af-58fb-08d8481858f3,PLCAEB19221,3,08/25/2020 00:00:00,08/24/2020 14:48:45,,,,,,,,,,,False,,,,False,0a518121-1616-447c-ac1d-08d84820f117,0a518121-1616-447c-ac1d-08d84820f117,0,3,3,18,18,23419106A,AEB19221,filonowicz,49802387,08/26/2020 10:36:39,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
86e345de-5587-4f86-5908-08d8481858f3,86e345de-5587-4f86-5908-08d8481858f3,PLCAEB19321,3,08/25/2020 00:00:00,08/24/2020 14:48:45,,,,,,,,,,,False,,,,False,6965ab3f-f633-4cbd-ac1e-08d84820f117,6965ab3f-f633-4cbd-ac1e-08d84820f117,0,3,3,18,18,23419110A,AEB19321,filonowicz,49802387,08/26/2020 10:36:45,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
070042d2-a360-4d21-5915-08d8481858f3,070042d2-a360-4d21-5915-08d8481858f3,PLCAEB19521,8,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,39e29b73-95ec-49c8-ac1f-08d84820f117,39e29b73-95ec-49c8-ac1f-08d84820f117,0,8,8,18,18,23419114A,AEB19521,filonowicz,49802387,08/26/2020 10:36:51,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
594588ff-b812-4b51-5840-08d8481858f3,594588ff-b812-4b51-5840-08d8481858f3,PLCGTB09517,15,08/25/2020 00:00:00,08/24/2020 14:48:41,,,,,,,,,,,False,,,,False,fc5cde62-a70d-40ba-ac20-08d84820f117,fc5cde62-a70d-40ba-ac20-08d84820f117,0,15,15,18,18,22203716A,GTB09517,filonowicz,49802387,08/26/2020 10:37:11,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9a4350c2-ea80-4268-583f-08d8481858f3,9a4350c2-ea80-4268-583f-08d8481858f3,PLCGTB09514,15,08/25/2020 00:00:00,08/24/2020 14:48:41,,,,,,,,,,,False,,,,False,7b2cae50-cb99-44aa-ac21-08d84820f117,7b2cae50-cb99-44aa-ac21-08d84820f117,0,15,15,18,18,22203716A,GTB09514,filonowicz,49802387,08/26/2020 10:37:18,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b3366a33-7cb5-4d78-5917-08d8481858f3,b3366a33-7cb5-4d78-5917-08d8481858f3,PLCGEB07817,4,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,3bcd1857-b7d4-4105-ac22-08d84820f117,3bcd1857-b7d4-4105-ac22-08d84820f117,0,4,4,18,18,22707382A,GEB07817,filonowicz,49802387,08/26/2020 10:37:23,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5f68543f-3ef7-4530-5916-08d8481858f3,5f68543f-3ef7-4530-5916-08d8481858f3,PLCGEB07814,4,08/25/2020 00:00:00,08/24/2020 14:48:46,,,,,,,,,,,False,,,,False,89dea709-5bc3-4964-ac23-08d84820f117,89dea709-5bc3-4964-ac23-08d84820f117,0,4,4,18,18,22707382A,GEB07814,filonowicz,49802387,08/26/2020 10:37:28,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
78584979-dfde-4576-5887-08d8481858f3,78584979-dfde-4576-5887-08d8481858f3,PLCAEB09710,3,08/25/2020 00:00:00,08/24/2020 14:48:42,,,,,,,,,,,False,,,,False,67de9a16-9dd7-4fab-ac24-08d84820f117,67de9a16-9dd7-4fab-ac24-08d84820f117,0,3,3,28,35,23080043A,AEB09710,filonowicz,49802387,08/26/2020 10:39:58,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
f5205894-8d0c-47bd-5894-08d8481858f3,f5205894-8d0c-47bd-5894-08d8481858f3,PLCAEB17510,1,08/25/2020 00:00:00,08/24/2020 14:48:43,,,,,,,,,,,False,,,,False,c77b1fd6-d1d6-4924-ac25-08d84820f117,c77b1fd6-d1d6-4924-ac25-08d84820f117,0,1,1,16,16,23419083A,AEB17510,filonowicz,49802387,08/26/2020 10:40:03,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
