VTMagazynId,NumerKompletu,SztukiZeskanowane,SztukiDeklarowane,ZeskanowanychNaKomplet,NaKomplet,Wiazka,KodCiety,Pracownik,DokDostawy,DataUtworzenia,DataDostawy,Komplet,Deklarowany,autocompleteEnabled,wymuszonaIlosc,DataDopisu,DopisanaIlosc,DostawaDopis,Uwagi,CietyWiazka,Rodzina,Wiazka,LiterRodziny,KodWiazki,IlePrzewodow,PrzewodCiety,BIN,IndeksScala,KanBan,Uwagi,DataUtworzenia,DeleteDate,Deleted
678647ac-6ae7-48f5-ac6b-08d84820f117,0,4,4,16,16,23419090A,GEB18134,filonowicz,49802387,08/26/2020 10:55:17,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bf6053ad-5b1d-4ca6-ac6c-08d84820f117,0,32,32,16,16,23419085A,GEB17734,filonowicz,49802387,08/26/2020 10:55:53,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d9c67f66-38e1-48ce-ac6d-08d84820f117,0,3,3,28,35,23080043A,GEB09733,filonowicz,49802387,08/26/2020 10:56:04,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
5f97f7a4-68d8-41c4-ac6e-08d84820f117,0,3,3,18,18,23419110A,GEB19333,filonowicz,49802387,08/26/2020 10:56:10,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
63a712e8-ee7b-48ae-ac6f-08d84820f117,0,2,2,18,18,23419093A,GEB18334,filonowicz,49802387,08/26/2020 10:56:17,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c24391ea-d420-48d0-ac70-08d84820f117,0,22,22,16,16,23419089A,GEB18034,filonowicz,49802387,08/26/2020 10:56:22,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
315ec296-0fa6-471f-ac71-08d84820f117,0,39,39,16,16,23419087A,GEB17934,filonowicz,49802387,08/26/2020 10:56:26,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
324be551-92d8-447d-ac72-08d84820f117,0,1,1,18,18,23419104A,GEB19133,filonowicz,49802387,08/26/2020 10:56:35,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4eb37bb3-4599-4684-ac73-08d84820f117,0,3,3,18,18,23419106A,GEB19233,filonowicz,49802387,08/26/2020 10:56:41,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b0ec9f78-7244-4972-ac74-08d84820f117,0,39,39,16,16,23419087A,AEB17905,filonowicz,49802387,08/26/2020 10:57:20,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
086c0f4b-be8b-4f5e-ac75-08d84820f117,0,22,22,16,16,23419089A,AEB18002,filonowicz,49802387,08/26/2020 10:57:26,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
e23448f7-d241-45ea-ac76-08d84820f117,0,32,32,16,16,23419085A,AEB17702,filonowicz,49802387,08/26/2020 10:57:31,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
2ab4b8ea-7c28-4f04-ac77-08d84820f117,0,39,39,16,16,23419087A,AEB17902,filonowicz,49802387,08/26/2020 10:57:40,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9cde78c4-f264-452a-ac78-08d84820f117,0,3,3,28,35,23080043A,GEB09728,filonowicz,49802387,08/26/2020 10:57:49,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
b193f796-9443-472f-ac79-08d84820f117,0,3,3,28,35,23080043A,GEB09729,filonowicz,49802387,08/26/2020 10:59:11,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
0b0064ca-e883-48ab-ac7a-08d84820f117,0,3,3,28,35,23080043A,GEB09732,filonowicz,49802387,08/26/2020 10:59:18,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
efb2a9aa-41b9-4ae1-ac7b-08d84820f117,0,3,3,28,35,23080043A,GEB09726,filonowicz,49802387,08/26/2020 10:59:22,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
b759e426-c42d-43e6-ac7c-08d84820f117,0,3,3,28,35,23080043A,GEB09723,filonowicz,49802387,08/26/2020 10:59:29,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
328f3eb7-5a52-4dca-ac7d-08d84820f117,0,3,3,28,35,23080043A,GEB09727,filonowicz,49802387,08/26/2020 10:59:34,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
30dabcf5-1a1d-440f-ac7e-08d84820f117,0,3,3,28,35,23080043A,GEB09731,filonowicz,49802387,08/26/2020 10:59:40,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
270dcfc4-947f-42af-ac7f-08d84820f117,0,3,3,28,35,23080043A,GEB09724,filonowicz,49802387,08/26/2020 10:59:47,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
2c29487a-bebf-4a60-ac80-08d84820f117,0,32,32,16,16,23419085A,AEB17711,filonowicz,49802387,08/26/2020 10:59:52,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c0063446-549a-40a6-ac81-08d84820f117,0,39,39,16,16,23419087A,AEB17911,filonowicz,49802387,08/26/2020 11:00:00,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
15ee99f0-0efe-4d77-ac82-08d84820f117,0,3,3,18,18,23419110A,AEB19311,filonowicz,49802387,08/26/2020 11:00:21,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
eb9a37fc-de69-4def-ac83-08d84820f117,0,3,3,18,18,23419106A,AEB19211,filonowicz,49802387,08/26/2020 11:00:33,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
98e7a22a-a032-472a-ac84-08d84820f117,0,1,1,18,18,23419104A,AEB19111,filonowicz,49802387,08/26/2020 11:00:45,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bebde64d-a1dd-499b-ac85-08d84820f117,0,3,3,28,35,23080043A,AEB09711,filonowicz,49802387,08/26/2020 11:00:50,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
cc526b9b-003b-46cf-ac86-08d84820f117,0,2,2,18,18,23419093A,AEB18311,filonowicz,49802387,08/26/2020 11:00:59,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
002c3ee3-767f-464d-ac87-08d84820f117,0,4,4,16,16,23419091A,AEB18211,filonowicz,49802387,08/26/2020 11:01:07,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c6fe601d-c0de-4a79-ac88-08d84820f117,0,4,4,16,16,23419090A,AEB18111,filonowicz,49802387,08/26/2020 11:01:14,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5be4a39c-509a-4e59-ac89-08d84820f117,0,4,4,18,18,22707382A,AEB07811,filonowicz,49802387,08/26/2020 11:01:22,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
2da1f655-ef27-48fb-ac8a-08d84820f117,0,1,1,16,16,23419083A,AEB17511,filonowicz,49802387,08/26/2020 11:01:44,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
cb5d2bcd-971e-4205-ac8b-08d84820f117,0,22,22,16,16,23419089A,AEB18011,filonowicz,49802387,08/26/2020 11:02:04,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
cb692918-a919-4e07-ac8c-08d84820f117,0,8,8,18,18,23419114A,AEB19511,filonowicz,49802387,08/26/2020 11:02:11,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
97f091ea-e020-4e8d-ac8d-08d84820f117,0,15,15,18,18,22203716A,ATB09511,filonowicz,49802387,08/26/2020 11:02:20,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f20cd039-6891-4a79-ac8e-08d84820f117,0,48,48,16,16,21894905A,ATB11111,filonowicz,49802387,08/26/2020 11:02:47,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
2845f795-4b9f-425b-ac8f-08d84820f117,0,3,3,18,18,23419110A,AEB19313,filonowicz,49802387,08/26/2020 11:05:16,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
2640bef9-6e8c-4cc5-ac90-08d84820f117,0,3,3,18,18,23419106A,AEB19213,filonowicz,49802387,08/26/2020 11:05:25,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
14fb37aa-67f7-41d3-ac91-08d84820f117,0,1,1,18,18,23419104A,AEB19113,filonowicz,49802387,08/26/2020 11:05:31,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ac9f874f-563f-4819-ac92-08d84820f117,0,8,8,18,18,23419114A,AEB19513,filonowicz,49802387,08/26/2020 11:05:37,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b9b216ac-92ae-4b1a-ac93-08d84820f117,0,15,15,18,18,22203716A,ATB09513,filonowicz,49802387,08/26/2020 11:05:42,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
3826087a-9a3f-4671-ac94-08d84820f117,0,48,48,16,16,21894905A,ATB11113,filonowicz,49802387,08/26/2020 11:05:47,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0189c599-9a07-437d-ac95-08d84820f117,0,32,32,16,16,23419085A,AEB17708,filonowicz,49802387,08/26/2020 11:07:15,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0950749f-e486-4d81-ac96-08d84820f117,0,15,15,18,18,22203716A,ATB09508,filonowicz,49802387,08/26/2020 11:07:28,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
83cc566c-2d27-4b1d-ac97-08d84820f117,0,8,8,18,18,23419114A,AEB19508,filonowicz,49802387,08/26/2020 11:09:02,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0f67f09d-557b-4168-ac98-08d84820f117,0,3,3,18,18,23419110A,AEB19308,filonowicz,49802387,08/26/2020 11:09:09,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ffb8f4cf-7aed-4cc9-ac99-08d84820f117,0,3,3,18,18,23419106A,AEB19208,filonowicz,49802387,08/26/2020 11:09:15,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9c04e67d-40cc-442a-ac9a-08d84820f117,0,1,1,18,18,23419104A,AEB19108,filonowicz,49802387,08/26/2020 11:09:26,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
de3e3f4e-2da0-40e6-ac9b-08d84820f117,0,2,2,18,18,23419093A,AEB18308,filonowicz,49802387,08/26/2020 11:09:31,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
1065dd67-614b-4cab-ac9c-08d84820f117,0,4,4,16,16,23419091A,AEB18208,filonowicz,49802387,08/26/2020 11:09:37,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
24189387-3903-403e-ac9d-08d84820f117,0,4,4,16,16,23419090A,AEB18108,filonowicz,49802387,08/26/2020 11:09:42,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9263a226-7a79-4f0f-ac9e-08d84820f117,0,22,22,16,16,23419089A,AEB18008,filonowicz,49802387,08/26/2020 11:09:47,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bf0b82a5-002b-4ca9-ac9f-08d84820f117,0,39,39,16,16,23419087A,AEB17908,filonowicz,49802387,08/26/2020 11:09:57,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
85e61bf7-da1b-4f7a-aca0-08d84820f117,0,48,48,16,16,21894905A,ATB11106,filonowicz,49802387,08/26/2020 11:10:52,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
02635cbc-c2b2-4dc6-aca1-08d84820f117,0,22,22,16,16,23419089A,AEB18006,filonowicz,49802387,08/26/2020 11:11:03,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
c37ef0f9-b434-45d9-aca2-08d84820f117,0,8,8,18,18,23419114A,AEB19506,filonowicz,49802387,08/26/2020 11:11:11,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d05ade12-af37-41df-aca3-08d84820f117,0,15,15,18,18,22203716A,ATB09506,filonowicz,49802387,08/26/2020 11:11:18,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
939ad3db-aea6-4817-aca4-08d84820f117,0,4,4,16,16,23419091A,AEB18206,filonowicz,49802387,08/26/2020 11:11:27,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9416380e-b12e-423d-aca5-08d84820f117,0,4,4,16,16,23419090A,AEB18106,filonowicz,49802387,08/26/2020 11:11:35,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b199c12c-2f5a-477a-aca6-08d84820f117,0,2,2,18,18,23419093A,AEB18306,filonowicz,49802387,08/26/2020 11:11:50,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
30e87ec7-525d-4730-aca7-08d84820f117,0,1,1,18,18,23419104A,AEB19106,filonowicz,49802387,08/26/2020 11:11:56,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
583ce2dd-fbe9-4439-aca8-08d84820f117,0,3,3,18,18,23419106A,AEB19206,filonowicz,49802387,08/26/2020 11:12:05,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
91a2d984-ac58-4df3-aca9-08d84820f117,0,3,3,18,18,23419110A,AEB19306,filonowicz,49802387,08/26/2020 11:12:10,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6b8d5a4f-b5df-45f5-acaa-08d84820f117,0,4,4,18,18,22707382A,AEB07808,filonowicz,49802387,08/26/2020 11:12:22,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
61016ad4-9fdc-4ddd-acab-08d84820f117,0,3,3,28,35,23080043A,AEB09708,filonowicz,49802387,08/26/2020 11:12:33,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
bfae8164-0305-42c2-acac-08d84820f117,0,1,1,16,16,23419083A,AEB17508,filonowicz,49802387,08/26/2020 11:12:50,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
51a0dcff-4735-4b58-acad-08d84820f117,0,39,39,16,16,23419087A,AEB17906,filonowicz,49802387,08/26/2020 11:13:30,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5a2e3dfd-549f-4090-acae-08d84820f117,0,1,1,16,16,23419083A,AEB17506,filonowicz,49802387,08/26/2020 11:13:48,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
74805180-8150-4d6e-acaf-08d84820f117,0,3,3,28,35,23080043A,AEB09706,filonowicz,49802387,08/26/2020 11:13:57,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
9acae8e1-ee4a-4edc-acb0-08d84820f117,0,4,4,18,18,22707382A,AEB07806,filonowicz,49802387,08/26/2020 11:14:05,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
108a0605-7bb8-47ff-acb1-08d84820f117,0,32,32,16,16,23419085A,AEB17706,filonowicz,49802387,08/26/2020 11:14:09,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
140ef800-4a1f-41f9-acb2-08d84820f117,0,32,32,16,16,23419085A,AEB17704,filonowicz,49802387,08/26/2020 11:15:08,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8b3143d6-92cd-479e-acb3-08d84820f117,0,48,48,16,16,21894905A,ATB11104,filonowicz,49802387,08/26/2020 11:15:14,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b7541c0d-ddd5-413e-acb4-08d84820f117,0,1,1,18,18,23419104A,AEB19104,filonowicz,49802387,08/26/2020 11:15:20,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0d667f92-713e-4dcf-acb5-08d84820f117,0,8,8,18,18,23419114A,AEB19504,filonowicz,49802387,08/26/2020 11:15:26,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b5693493-7f86-425f-acb6-08d84820f117,0,3,3,18,18,23419106A,AEB19204,filonowicz,49802387,08/26/2020 11:15:32,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b1bf046a-6576-489b-acb7-08d84820f117,0,22,22,16,16,23419089A,AEB18004,filonowicz,49802387,08/26/2020 11:15:56,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
4db21902-cc3e-4ec5-acb8-08d84820f117,0,48,48,16,16,21894905A,ATB11105,filonowicz,49802387,08/26/2020 11:16:03,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8ed293c7-0d42-46de-acb9-08d84820f117,0,4,4,18,18,22707382A,SEB07816,filonowicz,49802387,08/26/2020 11:17:17,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
baf8e282-fed2-4e3c-acba-08d84820f117,0,3,3,28,35,23080043A,GEB09725,filonowicz,49802387,08/26/2020 11:17:24,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
46b48d53-20b1-462d-acbb-08d84820f117,0,2,2,18,18,23419093A,GEB18333,filonowicz,49802387,08/26/2020 11:18:15,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
519d0a20-9ff4-495f-acbc-08d84820f117,0,3,3,28,35,23080043A,SEB09716,filonowicz,49802387,08/26/2020 11:18:21,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
026f0e4b-0d03-417d-acbd-08d84820f117,0,3,3,28,35,23080043A,GEB09734,filonowicz,49802387,08/26/2020 11:18:26,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
0ce52109-a2ec-4572-acbe-08d84820f117,0,15,15,18,18,22203716A,ATB09518,filonowicz,49802387,08/26/2020 11:18:31,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
23c4babb-8b8b-4fc0-acbf-08d84820f117,0,1,1,16,16,23419083A,GEB17534,filonowicz,49802387,08/26/2020 11:18:41,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6963b888-fe93-4053-acc0-08d84820f117,0,1,1,18,18,23419104A,AEB19112,filonowicz,49802387,08/26/2020 11:18:47,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bbe5cae1-86a9-4a8a-acc1-08d84820f117,0,3,3,18,18,23419106A,AEB19212,filonowicz,49802387,08/26/2020 11:18:54,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
af6ca0cf-93ad-42a6-acc2-08d84820f117,0,3,3,18,18,23419110A,AEB19312,filonowicz,49802387,08/26/2020 11:18:59,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
00a68fc9-a0a2-4620-acc3-08d84820f117,0,8,8,18,18,23419114A,AEB19512,filonowicz,49802387,08/26/2020 11:19:05,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0f45680e-85a0-4fae-acc4-08d84820f117,0,2,2,18,18,23419093A,AEB18312,filonowicz,49802387,08/26/2020 11:19:18,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
45e087d4-edef-4a06-acc5-08d84820f117,0,4,4,16,16,23419090A,AEB18112,filonowicz,49802387,08/26/2020 11:19:41,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
dd35c40f-e65f-428f-acc6-08d84820f117,0,4,4,16,16,23419091A,AEB18212,filonowicz,49802387,08/26/2020 11:19:54,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
03530933-4250-472f-acc7-08d84820f117,0,48,48,16,16,21894905A,ATB11112,filonowicz,49802387,08/26/2020 11:20:01,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
2cfd589b-4c6f-40c8-acc8-08d84820f117,0,15,15,18,18,22203716A,ATB09512,filonowicz,49802387,08/26/2020 11:20:08,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
78b5cf68-3350-4355-acc9-08d84820f117,0,3,3,28,35,23080043A,AEB09712,filonowicz,49802387,08/26/2020 11:20:14,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
666eb22d-40fa-4a16-acca-08d84820f117,0,4,4,18,18,22707382A,AEB07812,filonowicz,49802387,08/26/2020 11:20:21,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
502532a7-d438-49db-accb-08d84820f117,0,32,32,16,16,23419085A,AEB17712,filonowicz,49802387,08/26/2020 11:20:27,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
26701179-8471-4241-accc-08d84820f117,0,22,22,16,16,23419089A,AEB18012,filonowicz,49802387,08/26/2020 11:20:36,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
6edc8a8a-6cfb-48eb-accd-08d84820f117,0,1,1,18,18,23419104A,AEB19109,filonowicz,49802387,08/26/2020 11:20:44,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
9b3079c0-73d7-4c26-acce-08d84820f117,0,3,3,18,18,23419106A,AEB19209,filonowicz,49802387,08/26/2020 11:20:50,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
a1d43458-020c-4f34-accf-08d84820f117,0,3,3,18,18,23419110A,AEB19309,filonowicz,49802387,08/26/2020 11:20:58,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
95d9fd6e-456a-429b-acd0-08d84820f117,0,8,8,18,18,23419114A,AEB19509,filonowicz,49802387,08/26/2020 11:21:04,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
e3e440e6-a6c9-4aea-acd1-08d84820f117,0,1,1,16,16,23419083A,AEB17512,filonowicz,49802387,08/26/2020 11:21:09,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
b5e6bcb9-c2b2-42c6-acd2-08d84820f117,0,2,2,18,18,23419093A,AEB18309,filonowicz,49802387,08/26/2020 11:21:26,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
154d9b0a-c45a-4469-acd3-08d84820f117,0,22,22,16,16,23419089A,AEB18009,filonowicz,49802387,08/26/2020 11:21:32,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
76103f28-5aef-42a5-acd4-08d84820f117,0,4,4,16,16,23419091A,AEB18209,filonowicz,49802387,08/26/2020 11:24:27,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
1c7d9d8f-7e3e-47bf-acd5-08d84820f117,0,4,4,16,16,23419090A,AEB18109,filonowicz,49802387,08/26/2020 11:24:35,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8675676d-5c87-48ce-acd6-08d84820f117,0,39,39,16,16,23419087A,AEB17909,filonowicz,49802387,08/26/2020 11:24:40,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
8aa0c7f8-7342-4521-acd7-08d84820f117,0,39,39,16,16,23419087A,AEB17912,filonowicz,49802387,08/26/2020 11:25:04,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
e8c2d1c2-55e7-4dec-acd8-08d84820f117,0,2,2,18,18,23419093A,AEB18304,filonowicz,49802387,08/26/2020 11:26:44,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
5b1208a7-51ea-4a52-acd9-08d84820f117,0,4,4,16,16,23419091A,AEB18204,filonowicz,49802387,08/26/2020 11:26:51,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
41eab4da-9f27-46b0-acda-08d84820f117,0,4,4,16,16,23419090A,AEB18104,filonowicz,49802387,08/26/2020 11:26:59,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
be76f011-6ca8-4273-acdb-08d84820f117,0,1,1,16,16,23419083A,AEB17504,filonowicz,49802387,08/26/2020 11:27:06,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
01e86093-a84f-4ca0-acdc-08d84820f117,0,3,3,28,35,23080043A,AEB09704,filonowicz,49802387,08/26/2020 11:27:10,08/25/2020 00:00:00,False,True,True,False,,0,,,,,,,,,,,,False,,,,False
6153af4d-126f-4540-acdd-08d84820f117,0,4,4,18,18,22707382A,AEB07804,filonowicz,49802387,08/26/2020 11:27:18,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
f2db23c7-7e2f-4be4-acde-08d84820f117,0,15,15,18,18,22203716A,ATB09504,filonowicz,49802387,08/26/2020 11:27:24,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
bb01c5ff-5336-4af5-acdf-08d84820f117,0,3,3,18,18,23419110A,AEB19304,filonowicz,49802387,08/26/2020 11:27:34,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
0dd641ac-929c-4a3a-ace0-08d84820f117,0,39,39,16,16,23419087A,AEB17904,filonowicz,49802387,08/26/2020 11:27:43,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d666ca5b-dfa9-4c96-ace1-08d84820f117,0,8,8,18,18,23419114A,AEB19505,filonowicz,49802387,08/26/2020 11:29:34,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
624b6356-2ad4-456a-ace2-08d84820f117,0,3,3,18,18,23419110A,AEB19305,filonowicz,49802387,08/26/2020 11:29:41,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
ec4d99a3-f283-499e-ace3-08d84820f117,0,3,3,18,18,23419106A,AEB19205,filonowicz,49802387,08/26/2020 11:29:46,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
d08b18ae-fd07-4bd5-ace4-08d84820f117,0,1,1,18,18,23419104A,AEB19105,filonowicz,49802387,08/26/2020 11:29:50,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
799d08b9-8947-47f8-ace5-08d84820f117,0,2,2,18,18,23419093A,AEB18305,filonowicz,49802387,08/26/2020 11:29:54,08/25/2020 00:00:00,True,True,True,False,,0,,,,,,,,,,,,False,,,,False
